ID: 1, BinID: 25, Cliente: Cliente_630, FechaPerso: 1/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 371, BinID: 67, Cliente: Cliente_843, FechaPerso: 9/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 372, BinID: 15, Cliente: Cliente_638, FechaPerso: 3/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 373, BinID: 67, Cliente: Cliente_332, FechaPerso: 4/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 374, BinID: 47, Cliente: Cliente_533, FechaPerso: 6/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 375, BinID: 42, Cliente: Cliente_271, FechaPerso: 9/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 376, BinID: 67, Cliente: Cliente_885, FechaPerso: 1/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 377, BinID: 29, Cliente: Cliente_516, FechaPerso: 11/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 378, BinID: 7, Cliente: Cliente_963, FechaPerso: 10/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 379, BinID: 68, Cliente: Cliente_291, FechaPerso: 3/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 380, BinID: 87, Cliente: Cliente_216, FechaPerso: 7/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 381, BinID: 61, Cliente: Cliente_370, FechaPerso: 10/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 382, BinID: 34, Cliente: Cliente_260, FechaPerso: 8/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 383, BinID: 100, Cliente: Cliente_209, FechaPerso: 8/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 384, BinID: 49, Cliente: Cliente_76, FechaPerso: 10/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 385, BinID: 32, Cliente: Cliente_28, FechaPerso: 6/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 386, BinID: 42, Cliente: Cliente_673, FechaPerso: 6/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 387, BinID: 3, Cliente: Cliente_218, FechaPerso: 3/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 388, BinID: 20, Cliente: Cliente_952, FechaPerso: 5/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 389, BinID: 63, Cliente: Cliente_835, FechaPerso: 2/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 390, BinID: 5, Cliente: Cliente_520, FechaPerso: 10/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 391, BinID: 61, Cliente: Cliente_612, FechaPerso: 3/24/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 392, BinID: 15, Cliente: Cliente_633, FechaPerso: 1/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 393, BinID: 89, Cliente: Cliente_663, FechaPerso: 8/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 394, BinID: 88, Cliente: Cliente_21, FechaPerso: 1/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 395, BinID: 64, Cliente: Cliente_794, FechaPerso: 8/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 396, BinID: 84, Cliente: Cliente_777, FechaPerso: 3/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 397, BinID: 37, Cliente: Cliente_753, FechaPerso: 11/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 398, BinID: 90, Cliente: Cliente_739, FechaPerso: 3/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 399, BinID: 65, Cliente: Cliente_565, FechaPerso: 8/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 400, BinID: 67, Cliente: Cliente_995, FechaPerso: 6/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 401, BinID: 67, Cliente: Cliente_964, FechaPerso: 1/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 402, BinID: 65, Cliente: Cliente_277, FechaPerso: 2/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 403, BinID: 80, Cliente: Cliente_370, FechaPerso: 4/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 404, BinID: 43, Cliente: Cliente_892, FechaPerso: 12/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 405, BinID: 12, Cliente: Cliente_412, FechaPerso: 12/12/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 406, BinID: 80, Cliente: Cliente_901, FechaPerso: 2/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 407, BinID: 27, Cliente: Cliente_46, FechaPerso: 10/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 408, BinID: 40, Cliente: Cliente_63, FechaPerso: 10/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 409, BinID: 6, Cliente: Cliente_592, FechaPerso: 9/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 410, BinID: 85, Cliente: Cliente_488, FechaPerso: 8/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 411, BinID: 42, Cliente: Cliente_264, FechaPerso: 4/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 412, BinID: 76, Cliente: Cliente_696, FechaPerso: 10/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 413, BinID: 22, Cliente: Cliente_184, FechaPerso: 5/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 414, BinID: 93, Cliente: Cliente_626, FechaPerso: 11/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 415, BinID: 67, Cliente: Cliente_730, FechaPerso: 3/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 416, BinID: 11, Cliente: Cliente_859, FechaPerso: 12/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 417, BinID: 87, Cliente: Cliente_519, FechaPerso: 10/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 418, BinID: 53, Cliente: Cliente_318, FechaPerso: 6/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 419, BinID: 53, Cliente: Cliente_76, FechaPerso: 9/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 420, BinID: 9, Cliente: Cliente_921, FechaPerso: 9/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 421, BinID: 62, Cliente: Cliente_6, FechaPerso: 6/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 422, BinID: 44, Cliente: Cliente_282, FechaPerso: 12/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 423, BinID: 15, Cliente: Cliente_840, FechaPerso: 2/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 424, BinID: 42, Cliente: Cliente_41, FechaPerso: 8/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 425, BinID: 94, Cliente: Cliente_813, FechaPerso: 7/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 426, BinID: 73, Cliente: Cliente_452, FechaPerso: 12/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 427, BinID: 76, Cliente: Cliente_647, FechaPerso: 8/12/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 428, BinID: 93, Cliente: Cliente_98, FechaPerso: 1/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 429, BinID: 17, Cliente: Cliente_275, FechaPerso: 8/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 430, BinID: 25, Cliente: Cliente_495, FechaPerso: 9/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 431, BinID: 13, Cliente: Cliente_894, FechaPerso: 1/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 432, BinID: 87, Cliente: Cliente_929, FechaPerso: 5/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 433, BinID: 22, Cliente: Cliente_999, FechaPerso: 5/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 434, BinID: 65, Cliente: Cliente_275, FechaPerso: 9/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 435, BinID: 65, Cliente: Cliente_189, FechaPerso: 4/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 436, BinID: 83, Cliente: Cliente_80, FechaPerso: 12/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 437, BinID: 11, Cliente: Cliente_852, FechaPerso: 12/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 438, BinID: 75, Cliente: Cliente_911, FechaPerso: 5/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 439, BinID: 61, Cliente: Cliente_322, FechaPerso: 7/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 440, BinID: 35, Cliente: Cliente_804, FechaPerso: 1/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 441, BinID: 33, Cliente: Cliente_679, FechaPerso: 3/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 442, BinID: 98, Cliente: Cliente_218, FechaPerso: 5/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 443, BinID: 49, Cliente: Cliente_140, FechaPerso: 9/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 444, BinID: 42, Cliente: Cliente_390, FechaPerso: 10/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 445, BinID: 51, Cliente: Cliente_345, FechaPerso: 8/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 446, BinID: 88, Cliente: Cliente_811, FechaPerso: 9/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 447, BinID: 20, Cliente: Cliente_630, FechaPerso: 4/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 448, BinID: 83, Cliente: Cliente_260, FechaPerso: 7/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 449, BinID: 32, Cliente: Cliente_98, FechaPerso: 2/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 450, BinID: 64, Cliente: Cliente_429, FechaPerso: 11/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 451, BinID: 52, Cliente: Cliente_362, FechaPerso: 8/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 452, BinID: 86, Cliente: Cliente_744, FechaPerso: 9/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 453, BinID: 57, Cliente: Cliente_589, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 454, BinID: 22, Cliente: Cliente_829, FechaPerso: 1/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 455, BinID: 70, Cliente: Cliente_860, FechaPerso: 3/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 456, BinID: 13, Cliente: Cliente_668, FechaPerso: 4/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 457, BinID: 61, Cliente: Cliente_665, FechaPerso: 6/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 458, BinID: 83, Cliente: Cliente_821, FechaPerso: 10/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 459, BinID: 13, Cliente: Cliente_330, FechaPerso: 2/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 460, BinID: 1, Cliente: Cliente_150, FechaPerso: 5/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 461, BinID: 43, Cliente: Cliente_942, FechaPerso: 11/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 462, BinID: 28, Cliente: Cliente_266, FechaPerso: 9/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 463, BinID: 20, Cliente: Cliente_86, FechaPerso: 12/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 464, BinID: 25, Cliente: Cliente_492, FechaPerso: 3/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 465, BinID: 46, Cliente: Cliente_474, FechaPerso: 11/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 466, BinID: 4, Cliente: Cliente_114, FechaPerso: 8/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 467, BinID: 11, Cliente: Cliente_501, FechaPerso: 3/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 468, BinID: 30, Cliente: Cliente_349, FechaPerso: 5/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 469, BinID: 72, Cliente: Cliente_322, FechaPerso: 12/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 470, BinID: 11, Cliente: Cliente_766, FechaPerso: 5/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 471, BinID: 60, Cliente: Cliente_366, FechaPerso: 9/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 472, BinID: 44, Cliente: Cliente_265, FechaPerso: 10/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 473, BinID: 22, Cliente: Cliente_952, FechaPerso: 3/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 474, BinID: 49, Cliente: Cliente_525, FechaPerso: 8/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 475, BinID: 5, Cliente: Cliente_624, FechaPerso: 3/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 476, BinID: 53, Cliente: Cliente_505, FechaPerso: 10/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 477, BinID: 15, Cliente: Cliente_532, FechaPerso: 5/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 478, BinID: 34, Cliente: Cliente_727, FechaPerso: 1/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 479, BinID: 11, Cliente: Cliente_166, FechaPerso: 7/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 480, BinID: 51, Cliente: Cliente_101, FechaPerso: 2/24/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 481, BinID: 89, Cliente: Cliente_296, FechaPerso: 8/10/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 482, BinID: 78, Cliente: Cliente_531, FechaPerso: 3/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 483, BinID: 84, Cliente: Cliente_24, FechaPerso: 9/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 484, BinID: 26, Cliente: Cliente_609, FechaPerso: 6/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 485, BinID: 40, Cliente: Cliente_464, FechaPerso: 10/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 486, BinID: 57, Cliente: Cliente_563, FechaPerso: 9/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 487, BinID: 20, Cliente: Cliente_735, FechaPerso: 2/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 488, BinID: 39, Cliente: Cliente_101, FechaPerso: 7/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 489, BinID: 24, Cliente: Cliente_432, FechaPerso: 7/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 490, BinID: 74, Cliente: Cliente_200, FechaPerso: 3/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 491, BinID: 40, Cliente: Cliente_241, FechaPerso: 12/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 492, BinID: 85, Cliente: Cliente_816, FechaPerso: 12/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 493, BinID: 6, Cliente: Cliente_440, FechaPerso: 11/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 494, BinID: 74, Cliente: Cliente_941, FechaPerso: 8/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 495, BinID: 43, Cliente: Cliente_268, FechaPerso: 3/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 496, BinID: 85, Cliente: Cliente_941, FechaPerso: 1/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 497, BinID: 100, Cliente: Cliente_291, FechaPerso: 4/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 498, BinID: 58, Cliente: Cliente_706, FechaPerso: 2/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 499, BinID: 33, Cliente: Cliente_987, FechaPerso: 3/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 500, BinID: 40, Cliente: Cliente_32, FechaPerso: 6/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 501, BinID: 70, Cliente: Cliente_782, FechaPerso: 8/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 502, BinID: 70, Cliente: Cliente_794, FechaPerso: 10/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 503, BinID: 17, Cliente: Cliente_191, FechaPerso: 3/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 504, BinID: 89, Cliente: Cliente_963, FechaPerso: 9/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 505, BinID: 78, Cliente: Cliente_72, FechaPerso: 2/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 506, BinID: 26, Cliente: Cliente_280, FechaPerso: 11/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 507, BinID: 74, Cliente: Cliente_49, FechaPerso: 3/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 508, BinID: 22, Cliente: Cliente_568, FechaPerso: 1/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 509, BinID: 14, Cliente: Cliente_161, FechaPerso: 1/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 510, BinID: 9, Cliente: Cliente_489, FechaPerso: 2/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 511, BinID: 72, Cliente: Cliente_567, FechaPerso: 2/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 512, BinID: 57, Cliente: Cliente_795, FechaPerso: 4/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 513, BinID: 34, Cliente: Cliente_449, FechaPerso: 12/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 514, BinID: 68, Cliente: Cliente_547, FechaPerso: 9/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 515, BinID: 59, Cliente: Cliente_409, FechaPerso: 11/8/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 516, BinID: 89, Cliente: Cliente_369, FechaPerso: 8/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 517, BinID: 35, Cliente: Cliente_203, FechaPerso: 10/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 518, BinID: 75, Cliente: Cliente_132, FechaPerso: 3/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 519, BinID: 69, Cliente: Cliente_784, FechaPerso: 3/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 520, BinID: 36, Cliente: Cliente_390, FechaPerso: 11/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 521, BinID: 46, Cliente: Cliente_346, FechaPerso: 10/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 522, BinID: 85, Cliente: Cliente_33, FechaPerso: 3/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 523, BinID: 72, Cliente: Cliente_58, FechaPerso: 5/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 524, BinID: 83, Cliente: Cliente_492, FechaPerso: 2/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 525, BinID: 33, Cliente: Cliente_443, FechaPerso: 5/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 526, BinID: 49, Cliente: Cliente_891, FechaPerso: 5/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 527, BinID: 4, Cliente: Cliente_365, FechaPerso: 6/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 528, BinID: 89, Cliente: Cliente_847, FechaPerso: 1/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 529, BinID: 89, Cliente: Cliente_607, FechaPerso: 5/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 530, BinID: 31, Cliente: Cliente_886, FechaPerso: 4/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 531, BinID: 98, Cliente: Cliente_953, FechaPerso: 12/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 532, BinID: 92, Cliente: Cliente_952, FechaPerso: 2/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 533, BinID: 20, Cliente: Cliente_284, FechaPerso: 5/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 534, BinID: 30, Cliente: Cliente_127, FechaPerso: 2/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 535, BinID: 58, Cliente: Cliente_229, FechaPerso: 1/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 536, BinID: 61, Cliente: Cliente_980, FechaPerso: 5/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 537, BinID: 57, Cliente: Cliente_441, FechaPerso: 4/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 538, BinID: 24, Cliente: Cliente_612, FechaPerso: 8/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 539, BinID: 56, Cliente: Cliente_700, FechaPerso: 9/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 540, BinID: 46, Cliente: Cliente_290, FechaPerso: 2/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 541, BinID: 29, Cliente: Cliente_504, FechaPerso: 1/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 542, BinID: 8, Cliente: Cliente_792, FechaPerso: 11/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 543, BinID: 41, Cliente: Cliente_255, FechaPerso: 1/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 544, BinID: 75, Cliente: Cliente_475, FechaPerso: 7/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 545, BinID: 18, Cliente: Cliente_40, FechaPerso: 11/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 546, BinID: 1, Cliente: Cliente_937, FechaPerso: 11/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 547, BinID: 42, Cliente: Cliente_51, FechaPerso: 1/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 548, BinID: 85, Cliente: Cliente_841, FechaPerso: 2/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 549, BinID: 92, Cliente: Cliente_751, FechaPerso: 5/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 550, BinID: 8, Cliente: Cliente_487, FechaPerso: 8/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 551, BinID: 26, Cliente: Cliente_239, FechaPerso: 8/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 552, BinID: 98, Cliente: Cliente_369, FechaPerso: 10/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 553, BinID: 52, Cliente: Cliente_788, FechaPerso: 4/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 554, BinID: 3, Cliente: Cliente_147, FechaPerso: 12/8/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 555, BinID: 7, Cliente: Cliente_656, FechaPerso: 1/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
